project_id,project_name,company,industry,overall_risk_score,total_budget,current_spend,resource_utilization,delay_days,budget_variance,customer_payments_received,tech_sector_performance,market_volatility_index,company_stock_performance,technology_complexity,integration_challenges,team_turnover_rate,regulatory_changes,data_privacy_compliance
PROJ-2024-247,Cloud Computing Project,Innovative Enterprises,Cybersecurity,7.663552540663806,3478255.633012992,488360.8828061128,0.7428478050064186,35,1.3828364906780792,1543183.7080651328,2.163856505964676,17.045936142917757,-0.8351389396098046,6.748608083576128,4.269956669048862,0.07171262894056188,1,0.9554279183245018
PROJ-2024-248,Digital Transformation Project,Global Solutions,Healthcare Tech,5.721269830568488,3351702.1989448806,162509.81017498017,0.5348676319499672,0,1.0278121082956209,721111.1329448018,1.4797397350723824,16.815079616214955,2.527447387456628,5.154986527486969,4.8596421956614515,0.2083465785999306,1,0.9827373515599889
PROJ-2024-249,Enterprise Software Project,Smart Technologies,Cloud Computing,4.00141008933813,3170576.2221712573,3858372.2358794915,0.5081130540315105,17,1.0176298283979672,274212.1882294491,2.1944484805687194,15.139817129713647,-1.8155335554461591,6.010780624892115,6.916779405225132,0.08415091019923929,1,0.9991961834919312
PROJ-2024-250,Cloud Computing Project,Global Technologies,E-commerce,6.083918039262706,573095.4944425416,1570246.0524186825,0.5460494807903284,50,1.077877081440909,1043959.6805657927,2.739903460609429,22.718054684782345,-0.9009964401903812,7.259599105742688,5.675548459482475,0.05734159656092568,0,0.78465359369477
PROJ-2024-251,Digital Transformation Project,Global Systems,Cloud Computing,6.7144074683396955,3779501.2450279137,2452530.942188067,0.6847244211638207,8,1.2493153551424343,516694.113034217,3.844159845558671,23.750345312452588,-0.45215323880884273,5.883044499546134,5.119785196087807,0.08711492054900956,0,0.872611019447715
PROJ-2024-252,Enterprise Software Project,Tech Enterprises,Cybersecurity,6.689586966770127,1955886.856184712,410888.78543041146,0.9199368126720582,12,1.464690478828461,2158805.912959314,1.206252856266032,21.141627026161988,1.0844203598319742,7.28992423154039,6.666148283838239,0.20300863799409796,0,0.8352153956596442
PROJ-2024-253,AI/Machine Learning Project,Innovative Enterprises,Digital Transformation,5.607245120834401,3492751.95052984,2764145.7143198815,0.7868311165441497,39,0.5735633542157657,1647803.699647189,2.5221822815348816,16.881999816798622,0.6705084504293275,7.236401114621166,5.3594089944354995,0.131025214667372,0,0.8691452441725513
PROJ-2024-254,Digital Transformation Project,Innovative Systems,Cybersecurity,3.3422935966678904,3004602.92825969,3737010.1639532475,0.8608216549439818,54,0.5534346023910172,517119.96587190154,1.9867593346321732,17.852779969408797,-0.9086525857330696,5.737481397899649,4.945715885203064,0.22450410336923637,0,0.747235887156954
PROJ-2024-255,Enterprise Software Project,Smart Enterprises,Enterprise Software,4.855564692150639,2042289.1644255824,2345094.486689937,0.7098685675270469,44,1.4375503374073384,126800.60637599166,2.5249350828300834,19.759266973649634,-1.1787946638842277,7.186466540278237,6.823658586236972,0.15494150823645317,0,0.9568448717787824
PROJ-2024-256,Cybersecurity Project,Smart Technologies,Digital Transformation,7.603833042316786,1105593.201968485,591849.7572641012,0.6627497374377692,14,1.0298756255182062,2443655.4421702167,1.071926342129595,24.543459516233007,-0.816009827019406,7.243329914816302,6.5485529985780335,0.0544500703852662,1,0.9728706830033762
PROJ-2024-257,E-commerce Project,Tech Solutions,Cloud Computing,5.9222445487871305,924885.0394721644,2368713.9571465594,0.5487801677224802,42,1.114903014566936,610963.7778763179,1.939076064104744,17.47351371817743,0.5126481335082778,6.19236177700108,6.531005126258323,0.19334272192038537,0,0.8348984989338768
PROJ-2024-258,Cybersecurity Project,Digital Systems,AI/Machine Learning,5.691659716278567,4241832.499005007,3088754.1311081443,0.8941698599837922,43,0.9824236015947289,1858028.2624402214,3.459604442581015,22.316459039198882,-0.6441110714439828,5.631261451224555,5.53685422915064,0.07204658174424655,1,0.784128958472073
PROJ-2024-259,E-commerce Project,Smart Systems,Cloud Computing,4.344267571910968,4632788.939367011,1685024.4926386727,0.8524220130625562,45,0.5936574526074745,1077073.547922562,2.6618252015639126,19.394482232929203,2.7380125080386106,6.563812420675607,6.368315196446365,0.20787592669238492,1,0.7422500282959037
PROJ-2024-260,Big Data Project,Innovative Solutions,Cloud Computing,4.842244599582894,3424046.210439348,3531367.2169717248,0.5756531439189763,3,1.2680893784186664,1797909.2211136033,2.351747478448352,17.97847348360022,0.3193261071442377,7.7641927640005886,4.538060077793656,0.08362050996103601,0,0.9051294474333413
PROJ-2024-261,Big Data Project,Innovative Technologies,Digital Transformation,7.476730445765846,965453.5168721752,2629863.5180937215,0.7305172537443172,32,1.2472246450885869,1015395.5182487397,1.8565752151460186,19.55915937022114,-1.7060199172768147,6.9188501972961856,5.719668872668731,0.1190892771611027,0,0.7936695518862206
PROJ-2024-262,Big Data Project,Digital Solutions,Enterprise Software,6.3323152376341785,2309122.4759970834,3607070.7813278898,0.7193186635645602,23,0.811703321492812,352124.7260075371,1.8941275683740677,15.712067175412326,1.6463320291831671,5.518767492881784,6.951537768542638,0.20225428592507205,0,0.9728615709740166
PROJ-2024-263,AI/Machine Learning Project,Tech Technologies,Cloud Computing,6.936935133761664,3780226.4004732077,2531670.713864615,0.7812911987089378,35,0.8062392452284004,746555.0248174855,2.149304300771753,22.986873709303623,-0.3557735589550519,7.04827077420056,4.872875291553885,0.24084627149528431,1,0.901303742453461
PROJ-2024-264,Cybersecurity Project,Tech Systems,Healthcare Tech,5.271727115338276,4009193.9780453066,612023.0908188145,0.9257841022960676,50,1.3378413809055185,645369.8427893192,3.506712129893681,17.433019279829672,1.267444660291238,6.281609081845504,6.383056987743025,0.12428679012934647,0,0.8937055975522722
PROJ-2024-265,E-commerce Project,Digital Systems,IoT,6.15123609728079,1031983.8003098987,1307797.6733102375,0.7608971487931158,40,0.5723572577413266,1341256.1220749673,3.901639620424805,22.254121231929705,-0.60202814738384,6.774586392066119,5.471435221624201,0.21588004403978717,0,0.8678206347694722
PROJ-2024-266,Enterprise Software Project,Tech Technologies,Fintech,4.241918043716037,500138.23480422085,887000.298184582,0.7430977700503784,9,1.381105148356566,2009022.9719358564,2.3159661440511234,15.683483714481948,0.8537187086665994,7.202192105069324,4.119417049666262,0.08815845309516775,0,0.7137329018286176
PROJ-2024-267,Cloud Computing Project,Tech Solutions,Fintech,6.5273041514174315,3704616.7064627227,3644423.341095763,0.5226453198205988,35,0.7566616898959144,865037.6173444369,2.1800585162432853,24.55098556165686,1.8607625240373231,6.544842054543334,6.289058193447002,0.21143595404049825,1,0.9795767307056761
PROJ-2024-268,Enterprise Software Project,Innovative Technologies,Cloud Computing,5.138006668516686,2104682.7919379254,3065560.2624211824,0.5283083642081108,19,1.092984747755494,135002.81237179207,3.5396523274595886,16.930149854056985,2.6400437088727697,7.441951923719926,4.5057074331763385,0.18149881185125022,0,0.888381247989838
PROJ-2024-269,Cloud Computing Project,Global Enterprises,Healthcare Tech,5.212727574073728,1645165.992282171,2737953.6387490234,0.584306056097055,40,1.4359941790017778,1604918.356367795,2.2807159619089106,23.827420762070805,-0.6943642778346146,7.166466737949883,5.89442070139825,0.08854870144247369,0,0.9982185950149332
PROJ-2024-270,Fintech Project,Digital Technologies,AI/Machine Learning,6.246611622884409,558038.6140528645,1273768.6465633246,0.5146118472612867,44,1.1781225015366465,1856702.5191410189,2.656054516886954,23.094732096154345,-0.3257152450050942,6.845220020055532,4.256992582140919,0.11050079207028232,1,0.8612069214318661
PROJ-2024-271,Enterprise Software Project,Innovative Solutions,E-commerce,7.681403107344633,2931347.3304267484,817774.6109958327,0.8345088030065055,43,0.9144298124670366,2892324.432605248,1.6928249937962332,24.678599240814158,0.32133210142969837,5.452378447497054,6.840602192487895,0.07635417771940721,1,0.913033267571864
PROJ-2024-272,Digital Transformation Project,Global Systems,E-commerce,3.3200317330431046,4330178.309416918,3050159.2431567563,0.8254986367972834,10,1.1895342089054153,1809465.3289704158,3.2305076073372256,19.778906609457497,2.635874188679944,7.5078473327347055,4.875171661541083,0.12659340221286267,1,0.7168628673598666
PROJ-2024-273,Digital Transformation Project,Smart Enterprises,Digital Transformation,7.123716186735038,4809342.408226646,1949215.9889284107,0.5612253054942393,11,0.8439796363163702,1466400.4221966113,2.5959649548123456,22.273972938459515,2.506934284053285,7.807716755959448,4.679394075032185,0.09072972822465548,0,0.8895208530470232
PROJ-2024-274,IoT Project,Smart Enterprises,Fintech,4.461915552060965,3045852.2777598016,980579.2533874536,0.8762355053578763,17,0.7772584163491861,1762864.715103341,3.427103650721025,18.70710657037784,-1.55060859949681,5.410895371427884,4.387409212199003,0.1787995907260947,0,0.9293948834771072
PROJ-2024-275,Cybersecurity Project,Smart Solutions,Cloud Computing,5.219597272531889,2815075.974829524,2504825.714844573,0.5696537156807504,29,1.4966832779346797,2790911.8265998783,3.342198190086009,16.843682380196938,-1.3403508712309458,6.464723388300292,6.838006580017144,0.24890102084411175,1,0.9335542884557672
PROJ-2024-276,Cloud Computing Project,Tech Systems,E-commerce,3.109566643875045,882753.734701585,257302.0233399627,0.6355290141488115,43,1.2507902311797876,2502296.622244774,1.6450143048100858,19.43075932933449,0.4775458866531914,5.776666225911513,6.135711227323915,0.05240183261685283,0,0.9310334956690856
PROJ-2024-277,Cloud Computing Project,Smart Enterprises,Cloud Computing,4.505230389171565,2969927.606941699,1372063.9911001888,0.6120396046226142,47,1.1447199773818175,1036638.3267550432,3.1469066516732873,16.65749015388455,-1.4669036359728826,7.263569922276694,6.224982666154266,0.15818396265745974,1,0.7678847881881002
PROJ-2024-278,Cybersecurity Project,Smart Technologies,Digital Transformation,5.513156213150652,2209905.855344276,1927372.2789054252,0.6675381943578715,36,0.8552896432193188,788037.6546056981,3.400163223854114,24.82044622786384,-0.27209563325651276,7.1648889080141,5.498213684140733,0.16473331950980197,1,0.9926195432815678
PROJ-2024-279,AI/Machine Learning Project,Global Technologies,Fintech,3.280880386737195,3232108.763976096,677037.5030266828,0.6145986946504829,19,0.5491608291550482,861637.4758616135,2.0383217223471854,15.962464911407164,-1.2580731089126118,5.422655361711196,5.424183355811451,0.2328417579361624,1,0.9985546361874816
PROJ-2024-280,IoT Project,Global Enterprises,Cybersecurity,5.455478646915825,2249268.56544446,3940152.4626042745,0.7200279168973034,24,0.5310568760351556,1562821.0151741176,1.5178273387068235,20.892117234526204,1.1802017756594294,7.6310818137849115,4.33006372897443,0.15120106695338753,1,0.7226787625484803
PROJ-2024-281,AI/Machine Learning Project,Innovative Solutions,IoT,7.635553144292136,1581346.0555266503,915479.7218994956,0.6833335466096084,11,1.0541812554487988,2257743.408562876,1.0078964667387647,21.26463855254056,2.7474771586958084,5.542919191934007,5.679523286751975,0.15874028392898348,1,0.9809339268435272
PROJ-2024-282,AI/Machine Learning Project,Smart Solutions,IoT,3.526966090539026,927343.7385276943,608377.2071687356,0.9439562708506969,20,1.2620327210390512,1559335.70083059,2.3527109592794444,20.38079542874054,2.983668851471908,7.391777076944322,4.740749485326371,0.14433056026567773,0,0.7868347582913108
PROJ-2024-283,AI/Machine Learning Project,Innovative Enterprises,E-commerce,6.822203640377522,1917133.0006500308,893786.0081588959,0.5251668575577015,24,1.037379190443855,296609.5479015265,2.057298194616525,21.621858857118337,-0.12379433751542601,6.370941078884014,6.931435998401217,0.10378086091229628,0,0.9067852245252894
PROJ-2024-284,Cybersecurity Project,Digital Solutions,IoT,5.048355266879963,934901.7542948853,3099338.4193229247,0.5639816193743082,10,1.3407850719391146,2198384.031275945,2.6647295014762267,16.16180775011891,0.9950631855730614,5.984816880674454,6.389742820045442,0.06120582664978274,0,0.8014332762208396
PROJ-2024-285,AI/Machine Learning Project,Innovative Technologies,Cybersecurity,6.27586857262169,1296036.2787079276,1759472.071160187,0.5237716522588711,8,0.5334265330932216,2437313.373145766,1.5641232777663574,20.550185242052912,2.2813382676204066,5.474717788022641,5.238976180578662,0.13173153644196722,0,0.9903262970119364
PROJ-2024-286,Digital Transformation Project,Tech Solutions,Cloud Computing,4.301182989926147,4943012.713607957,2305122.165034898,0.7816285377420691,49,0.8667520764259401,939543.808847187,3.5789966429994253,17.872125711273615,-1.41268963601808,5.502842768439888,4.4540237760745995,0.06051829424813571,1,0.7304511574910606
PROJ-2024-287,Big Data Project,Innovative Solutions,Digital Transformation,3.7974613127067913,2498466.0060797837,181935.71224680688,0.5245291748361738,24,0.737070391174178,2025964.6439217161,1.773265646884329,24.401760633010568,1.4478220552598247,6.985671664102701,6.355995073416352,0.16009849389318356,0,0.8493240450869128
PROJ-2024-288,Fintech Project,Tech Solutions,Cybersecurity,3.8023130713561324,2893422.9492725744,234282.10343592678,0.8763978818192555,34,0.947272968157122,1337116.5130577409,1.67928881526295,22.620716534397257,0.04421830862534115,6.651291163841361,4.366161301243948,0.11145872864845863,1,0.8284143375826224
PROJ-2024-289,Cloud Computing Project,Global Enterprises,Digital Transformation,3.3524597282157234,4431283.379317469,1838719.644325363,0.7303723838068674,51,0.5723763931941225,2678446.131609584,2.442142169453068,24.725144821597425,-0.9692691985991795,5.366256264953698,4.5680012604912115,0.15672048030508556,1,0.7978070356833954
PROJ-2024-290,Cloud Computing Project,Innovative Systems,Digital Transformation,3.928233524506215,4980060.052208095,3284955.448486332,0.7371534310616902,31,1.4541316415710726,2551154.1186661455,2.4965530712328228,15.375560697401895,0.013768093737209774,5.3380935813149755,4.6345615532326825,0.07685939287903734,0,0.8936601972640446
PROJ-2024-291,Fintech Project,Digital Technologies,Fintech,6.321096924944841,3122215.022051067,3552431.6269595046,0.7527175284704875,48,0.7232554010693609,1623752.7950979625,1.6452556863552785,17.851331751807088,-1.6201985651754156,5.216931724318375,5.670671914819283,0.23652599314787193,0,0.7393167230265002
PROJ-2024-292,Cybersecurity Project,Smart Technologies,Cloud Computing,7.40845305921754,4156132.1946987724,438155.61362299684,0.5768661678377949,13,1.422307775483585,2105366.082859424,1.8155821801777474,16.95422586638349,1.4770357429465286,7.231302042120632,6.361169961971099,0.228904248709987,1,0.9149987254401091
PROJ-2024-293,Enterprise Software Project,Smart Systems,Healthcare Tech,7.070628427955809,1971234.6095150388,2199616.0981939887,0.5889606364015194,0,0.9258931550366818,2661714.1329641016,1.5091157174657348,15.111545873118304,-0.7362866562577346,7.135646255687868,4.942944636174077,0.0879993018404569,0,0.9941776371414361
PROJ-2024-294,Cybersecurity Project,Tech Technologies,IoT,6.425671549372421,1875847.80851281,3661595.776489155,0.643467795292852,16,1.485524133255218,1537579.329226999,3.1553805349695003,17.423257302463213,-0.4429717747756099,5.175292972563725,4.254009442825868,0.11868885665880198,0,0.941367614340589
PROJ-2024-295,Cloud Computing Project,Global Systems,Healthcare Tech,3.5521593170555135,2312166.744475521,1613093.7421517568,0.7670733871198332,24,1.0540583834602106,1008427.1474175836,3.3102670937622456,21.78775983520429,-1.3945935087926862,6.680810226790919,5.393615390573258,0.17269855437039594,0,0.9580050258728636
PROJ-2024-296,Cloud Computing Project,Innovative Solutions,Fintech,4.445937231479749,3526282.682031421,3335306.7425706377,0.5945529991730966,58,1.4308328641758075,2285631.7999377856,2.386985492377848,17.310889221345686,2.323295569449458,5.254028465728069,6.2443307234798064,0.06913724146118126,0,0.8078910229537007
PROJ-2024-297,Fintech Project,Global Enterprises,Digital Transformation,4.549034376612345,3569862.6016479447,621413.0521578011,0.5523492772099675,7,0.5053489886942228,738192.1388756061,3.1422610680550522,20.09003445482618,0.46722139641369287,7.7112373118268245,4.664991529262165,0.12091356422323017,1,0.7974659819443656
PROJ-2024-298,AI/Machine Learning Project,Global Systems,E-commerce,4.249784731988106,1918577.4559225286,3748038.5097044148,0.9365525988882945,4,1.2482388061809,1226740.329217522,3.2078061758123364,23.878181149649986,0.8607343889320012,7.7213522575403974,4.659773644118123,0.10022245736380123,1,0.85511450640704
PROJ-2024-299,Cybersecurity Project,Smart Solutions,IoT,5.575028298548616,1099444.6586148292,3030550.93837208,0.5098918166643303,4,1.4030506531025155,2610608.9876097017,1.4148265830334257,21.937579203490753,0.8471634154742729,7.09469896943939,6.841681082040132,0.23310334574333935,0,0.7137179844286817
PROJ-2024-300,E-commerce Project,Digital Technologies,IoT,5.677769074398363,3345783.1540947887,3771204.1318689166,0.8612138324012097,40,0.6397205669789541,2200824.7867810135,3.89853407450361,18.94629069906032,0.052465572706708485,7.7785667643183505,6.862461181357533,0.22050212725784107,1,0.9836074403369598
PROJ-2024-301,Fintech Project,Global Enterprises,Cloud Computing,4.784429875855551,1077466.3798494404,2738807.2108547753,0.8546158173087599,34,0.5961258517321515,1271051.915217748,3.463095841289293,18.72468938912108,-1.0373504228093027,7.434359091241072,6.971397196184729,0.16596654825337276,1,0.7431355519048576
PROJ-2024-302,Digital Transformation Project,Smart Systems,Enterprise Software,4.76894579368218,3103216.2870319854,1517275.3347977654,0.6337463512302932,18,0.9245726071859556,722759.0569842365,1.6134503835874705,19.557358140084848,1.7256637424919998,7.485615727781148,6.42297880472434,0.15406926737431484,0,0.9709039117504277
PROJ-2024-303,Cloud Computing Project,Innovative Solutions,Big Data,7.142777989530407,3620399.5762533904,3758906.5728464173,0.561031977203291,22,1.4336789061329351,1132308.333413486,1.5584951072382107,16.770414410599063,-1.3647186732116283,6.7091235517098,4.564552507503837,0.23614515890907944,0,0.7250746666001067
PROJ-2024-304,Fintech Project,Tech Solutions,Big Data,6.946464241598428,3652751.733775032,1174710.4276057961,0.5655328910174405,8,1.0423865601904387,923902.0327595556,1.3769834367387483,21.34000767415988,-1.4806310486059475,5.918177594648528,4.635944562397784,0.2364855565957631,1,0.946787478303568
PROJ-2024-305,Cybersecurity Project,Global Enterprises,Big Data,4.538979158403729,3890624.497968185,1395472.836040757,0.8138442277567366,53,1.027456463721732,610658.9350371764,1.4151356876257553,18.641528191046056,1.550725187982517,5.653397345349265,5.020675724567176,0.24386602507033212,1,0.7455887577634644
PROJ-2024-306,Cloud Computing Project,Smart Technologies,Enterprise Software,7.5689422193662965,4427867.39704549,2833152.830206787,0.7892629659887781,29,0.6411261182993219,2255665.4493404045,3.2444853970860885,23.523653492620436,-0.9558148977400809,5.981600066116788,4.954397594000472,0.07507577682163753,1,0.7114394842274417
PROJ-2024-307,Enterprise Software Project,Innovative Systems,Cloud Computing,7.76407508501253,2749815.463841548,3084733.5681490065,0.8522355534131241,49,0.5007895110932188,831002.6718654974,2.4089627708548704,22.565526600578163,-0.46613624323583824,6.8854862902671865,6.8695832472340275,0.08211156215263404,0,0.9158468350778226
PROJ-2024-308,Fintech Project,Global Solutions,Enterprise Software,4.6337127101502045,3786121.3528830702,3724673.5870117,0.9218665275795971,15,1.3101400907454612,1417085.6634865152,3.3488025182196015,21.1051316409216,0.37613733500870117,5.5179696074971964,6.367221948645081,0.18534733973597733,1,0.7840795900523284
PROJ-2024-309,IoT Project,Global Technologies,Big Data,4.772124743965274,3286277.309146265,898729.395319217,0.8113673134699664,32,0.5875745629862382,1218992.3958247162,3.2387646830506163,18.64202222649516,0.246756583647731,5.775920709911965,6.172026376484662,0.158286895321969,1,0.9143488458353048
PROJ-2024-310,Cloud Computing Project,Digital Enterprises,Fintech,5.528170767109794,1339879.7290895716,3212192.3373549734,0.5701331914481496,1,1.133849818735324,2948024.3980433294,2.813838140515665,17.099318316734845,1.542895625324996,6.404182588386393,4.557889672174396,0.0536931809786472,0,0.8665255751418459
PROJ-2024-311,Cybersecurity Project,Smart Solutions,Cybersecurity,7.7056040626683675,615603.4019123367,2980329.6082481574,0.6095491775444348,13,1.4146164545151914,1234167.5080298395,3.059099819736039,22.761518641056227,1.1171589672168047,5.699150295573847,6.728576678086989,0.062395007197903876,1,0.7326422170690197
PROJ-2024-312,Big Data Project,Digital Enterprises,Digital Transformation,7.3815971657115576,1780436.235546202,348798.7693890317,0.8789871788929016,45,0.708651913158431,331949.2001105889,1.0550671731374255,19.864090989910864,1.2219808114093285,6.765931009148185,6.483611138518521,0.22761607645176102,0,0.9796390219903491
PROJ-2024-313,E-commerce Project,Digital Systems,Enterprise Software,3.512839812917949,2493651.678519287,1610170.250719807,0.5941877341253938,0,1.1652728362369107,360494.6824590437,1.9353329404150659,17.247500381773577,1.5702716532772865,7.769528085368989,4.490925523983771,0.2237741591078773,0,0.8356942524290433
PROJ-2024-314,Healthcare Tech Project,Digital Technologies,Cloud Computing,4.963653716357081,3276976.749928953,1202785.2825343844,0.5326350426295167,25,0.5786985767075095,1813185.791923888,2.9134665377782305,16.951746150400062,-0.5369363628826733,7.244268097109379,6.613510995882917,0.12145418439920903,1,0.9203341833396064
PROJ-2024-315,AI/Machine Learning Project,Tech Enterprises,Cloud Computing,5.766855948748859,4324816.987264425,1287512.6549807186,0.8164760243190127,57,1.103755143837613,1838154.3000409703,1.0280348604587326,16.65400904501359,-0.3883334409976318,6.9992798424467395,4.816742609111413,0.22821012338610697,0,0.8503061716046876
PROJ-2024-316,Healthcare Tech Project,Tech Systems,Healthcare Tech,5.5156623627577,1383105.7251777453,3933492.8302633334,0.6811368599705638,24,0.6639317209532027,1314401.0723996994,1.09893083104778,22.77161196205595,0.18998873947777062,6.748164427951336,4.2426092374963185,0.16873501487958037,0,0.8813084424883614
PROJ-2024-317,Cybersecurity Project,Tech Systems,Cybersecurity,3.9693153396844636,1064974.0545431469,2606831.912571719,0.9140180236456565,15,1.2359535605151781,1352346.707704886,3.5556639474111496,17.289871853003117,-0.4626891348323696,6.463843727771195,5.9704669195426305,0.21118112940378037,1,0.7908320777070077
PROJ-2024-318,Digital Transformation Project,Global Enterprises,E-commerce,7.294083855840773,4835659.763634474,2898937.0153946485,0.7926147819921476,14,0.8012312947939082,256404.49023852652,3.052074585076215,20.266422635251974,2.9246893448543174,5.559691578903979,5.961413978152992,0.13548621423204288,0,0.7601080912010351
PROJ-2024-319,Digital Transformation Project,Innovative Systems,IoT,6.384703914984186,986200.517193832,3908808.785528536,0.5406885400062473,25,0.9633910088046462,1597984.8801288605,1.7961091993610319,19.515463609730563,2.070259632107148,7.684131366280597,4.284796028696855,0.07267966546898175,1,0.8627710610224203
PROJ-2024-320,Big Data Project,Global Systems,Big Data,7.189541874259018,2653209.8154823515,1571086.9515847908,0.9265354552641473,46,1.0994305420276218,1563744.4786030198,3.063888520356127,20.79610899228284,-1.176726558719852,5.745608006038509,4.956555426809747,0.13674541252920325,0,0.8320656918913005
PROJ-2024-321,AI/Machine Learning Project,Smart Enterprises,E-commerce,7.293821396747361,3135036.779569858,3227176.656965943,0.6163507686381107,43,0.6712734106662396,533693.0238151392,3.37737000741779,23.771549003711943,-1.9720292205906524,5.273926632734482,6.978443386766616,0.14145995959937957,0,0.8170339640301799
PROJ-2024-322,IoT Project,Digital Technologies,Healthcare Tech,6.741779268328699,2936184.894083472,1794670.7568875318,0.6517456206828286,15,1.241637818617621,401134.21972169,1.920382849330304,23.677473900817304,-1.7860836587636606,7.250045537686086,6.03528000102621,0.16018883876812062,1,0.9017701585283869
PROJ-2024-323,Big Data Project,Innovative Enterprises,Big Data,5.196053006248587,887144.7066482444,3491181.320078421,0.6810171861575939,13,0.8026403406368146,458360.22273852245,1.1081121324975625,19.510760718248598,-0.7796827447853736,5.5268466029934995,6.190225499809987,0.07111654258088561,1,0.9071519896033408
PROJ-2024-324,Healthcare Tech Project,Smart Enterprises,Cybersecurity,6.052733775077122,756621.1130162871,804564.4111140824,0.523050933381941,28,1.1623718599127535,392981.9148246497,3.7983373740632036,15.153662507347233,-1.4285435708157173,6.115687998623528,4.638751856812917,0.2482803726099223,1,0.7137760168273789
PROJ-2024-325,Big Data Project,Smart Technologies,Healthcare Tech,3.801827030598716,974675.4235746606,3795976.0905506904,0.7234319400037722,23,0.6582830506993737,1868153.7670566035,2.0355395148868913,19.264438057143032,0.6666905744628604,5.084854784872939,4.236346213011743,0.09882736416138127,0,0.8016233482731017
PROJ-2024-326,Healthcare Tech Project,Tech Systems,Big Data,6.368227087374539,3135144.5774267563,953209.6628024307,0.5554933209838815,46,1.1881176592063503,669799.6919684641,1.3194452898541191,21.061935374241404,2.2899761136367935,5.411203827621344,4.830705069222813,0.08971048070741859,1,0.8235293650679132
PROJ-2024-327,Cloud Computing Project,Innovative Technologies,Cybersecurity,3.8962662786964035,2949551.994354445,1372259.9772256329,0.6804366470097583,54,0.6281880728104617,829147.441343644,2.4755706141794422,20.577647590980618,1.683751104566137,5.5196108922797364,4.746695155579576,0.15536058377118733,0,0.7290676483492504
PROJ-2024-328,Digital Transformation Project,Global Technologies,AI/Machine Learning,6.469747952550784,1551833.5641653491,3049149.713016444,0.657819404596438,14,0.9253564962699836,603359.2180391753,3.3054033869924013,21.513361058002054,-0.9219546845890481,5.163230383250534,4.703632302244159,0.15744163587897775,1,0.7707702600094865
PROJ-2024-329,Cloud Computing Project,Global Systems,E-commerce,4.147990803769844,3369983.638305162,1635645.0521050862,0.8477780375419265,18,0.7472060737388768,2877722.382900659,1.6649419438526776,16.540757324730833,-0.0035037198710705653,6.969970869868535,4.578262965661119,0.13796414756664888,0,0.715492539166827
PROJ-2024-330,E-commerce Project,Global Solutions,E-commerce,3.5877565007511,4190303.759250422,2472024.369389142,0.8614267302347289,7,1.2483752494281826,2578390.6431403225,1.80847015040009,21.465350987807327,0.539471047656388,7.5110233874093515,5.724267071966213,0.2043784292650509,1,0.9988726295851063
PROJ-2024-331,AI/Machine Learning Project,Digital Solutions,IoT,3.8264224507147873,687105.3193096719,1833836.6541707711,0.5690357970750896,33,0.7620350045068746,768435.0283194105,1.7281449603957495,16.826516187437722,2.051029247516677,6.119946219097823,4.9843104275254655,0.15333088014572055,0,0.9209671608909533
PROJ-2024-332,IoT Project,Innovative Solutions,Cybersecurity,3.0099606760953512,2741584.745966191,2995242.754650149,0.6649480343206517,1,1.3817173063953962,1049942.2523741652,3.9750191584950345,22.505239806967488,2.1956080155308237,7.623729430154603,6.461035045142591,0.17193909102899685,1,0.7262350469508261
PROJ-2024-333,Healthcare Tech Project,Tech Technologies,Enterprise Software,6.593698089267651,3601896.8544621062,990491.8842375823,0.6680089224643242,26,1.3918202114066127,708689.2426844918,1.5922112011916276,18.3908761326268,2.54859155953888,5.640039723680379,4.551842253542152,0.19474927708155715,0,0.7060748139370276
PROJ-2024-334,IoT Project,Smart Solutions,AI/Machine Learning,6.662005245291896,1635403.6718135918,327986.15022382035,0.5681346997712382,9,0.6964413152227859,1526440.2824363888,2.7265606508983717,22.098954333814536,0.546226252514376,5.976171270683718,5.393881212605633,0.05500502031277332,0,0.915786340045684
PROJ-2024-335,Healthcare Tech Project,Innovative Enterprises,Fintech,5.574666749566298,1884969.073819171,1269724.6501449584,0.8593040772730357,34,1.1138459450077243,156870.54417533544,3.775793924970893,15.478655989061071,1.4713737321793148,5.452210979093505,4.04097350927824,0.16412883650900895,0,0.8317576497048
PROJ-2024-336,Cybersecurity Project,Global Technologies,Big Data,3.8068140052769186,3261370.563452227,1949803.792986878,0.8182527477509405,22,0.5877176417199643,2046967.2258007075,1.4406897066333377,19.078600255909134,-1.4409981438303143,6.861677586256996,5.445046967365576,0.22683889424567388,0,0.9360390127193727
PROJ-2024-337,Big Data Project,Digital Systems,AI/Machine Learning,3.417771687553449,4540708.820496816,755278.2035514464,0.5856718038336656,48,0.8915370996016292,1617158.6344711608,3.9125625936031008,22.050345222633325,0.8264447997699103,6.259608772610921,4.167514662629423,0.05347774858508678,1,0.9770428113455152
PROJ-2024-338,E-commerce Project,Innovative Technologies,Cybersecurity,3.095644832186435,4144659.891363047,1483709.4296599159,0.6650248588672095,7,1.2133217295012724,2706052.8920731996,3.8424317031868735,17.26870516331494,-0.7565409526443245,6.839850040525696,6.933170535617931,0.13103642076019223,0,0.8797901167049117
